OrthologID,Log2 Fold Change,Post-p (Low N /Replete > 2),Post-p (Replete /Low N > 2)
OG_88474,-0.028404649,0,0
OG_88475,-0.051078199,0,0
OG_88476,0.036400875,0,0
OG_88477,-0.623221991,0,0.097928632
OG_88478,0.169759963,0,0
OG_88479,0.487135233,0,0
OG_8848,0.060470069,0,0
OG_88480,0.019207214,0,0
OG_88481,-0.049952486,0,0
OG_88482,0.056366194,0,0
OG_88483,-0.005843489,0,0
OG_88484,-0.02757592,0,0
OG_88485,-0.010078346,0,0
OG_88486,-0.016224975,0,0
OG_88487,-0.197042356,0,0
OG_88488,0.046856254,0,0
OG_88489,-0.004412011,0,0
OG_88490,-0.063591909,0,0
OG_88491,-0.071166566,0,0
OG_88492,0.031929254,0,0
OG_88493,-0.067563104,0,0
OG_88494,0.019811822,0,0
OG_88495,-0.046572607,0,0
OG_88496,-0.084150841,0,0
OG_88497,-0.0544126,0,0
OG_88498,0.020396952,0,0
OG_88499,-0.000658763,0,0
OG_885,-0.009575047,0,0
OG_8850,-0.010091106,0,0
OG_88500,-0.061367907,0,0
OG_88501,0.005740363,0,0
OG_88502,0.012191816,0,0
OG_88503,-0.017769521,0,0
OG_88504,-0.059671723,0,0
OG_88505,-0.013815813,0,0
OG_88506,0.054695882,0,0
OG_88507,-0.24926875,0,0
OG_88508,0.055814268,0,0
OG_88509,-0.100402051,0,0
OG_8851,-0.10204806,0,0
OG_88510,-0.169518469,0,0
OG_88511,-0.031029981,0,0
OG_88512,-0.023125632,0,0
OG_88513,-0.058817427,0,0
OG_88514,-0.043700963,0,0
OG_88515,-0.173553615,0,0
OG_88516,0.012579128,0,0
OG_88517,-0.0366106,0,0
OG_88518,-0.003364047,0,0
OG_88519,-0.083139158,0,0
OG_8852,0.07809539,0,0
OG_88520,-0.036994019,0,0
OG_88521,-0.101450286,0,0
OG_88522,-0.103070649,0,0
OG_88523,-0.044059202,0,0
OG_88524,0.00145389,0,0
OG_88525,-0.101082464,0,0
OG_88526,-0.051686617,0,0
OG_88527,-0.149758188,0,0
OG_88528,-0.197370969,0,0
OG_88529,-0.096559909,0,0
OG_88530,-0.000113372,0,0
OG_88531,0.004515738,0,0
OG_88532,-0.010555266,0,0
OG_88533,0.180778718,0,0
OG_88534,-0.055074325,0,0
OG_88535,-0.057989668,0,0
OG_88536,0.029321236,0,0
OG_88537,-0.027289953,0,0
OG_88538,0.072326553,0,0
OG_88539,-0.029742373,0,0
OG_8854,-0.148335177,0,0
OG_88540,-0.046761572,0,0
OG_88541,-0.180101914,0,0
OG_88542,-0.039735648,0,0
OG_88543,0.003352923,0,0
OG_88544,-0.081632293,0,0
OG_88545,0.021691615,0,0
OG_88546,-0.011878255,0,0
OG_88547,-0.119344422,0,0
OG_88548,-0.036966975,0,0
OG_88549,-0.205978043,0,0
OG_88550,0.011409039,0,0
OG_88551,-0.003364047,0,0
OG_88552,-0.154215539,0,0
OG_88553,0.274175484,0,0
OG_88554,-0.050206922,0,0
OG_88555,-0.163851281,0,0
OG_88556,-0.258269941,0,0
OG_88557,-0.104741882,0,0
OG_88558,-0.036883306,0,0
OG_88559,-0.163131024,0,0
OG_8856,0.135885393,0,0
OG_88560,-0.07572253,0,0
OG_88562,-0.029742373,0,0
OG_88563,-0.027117461,0,0
OG_88564,-0.014737832,0,0
OG_88565,-0.086209685,0,0
OG_88566,-0.006717441,0,0
OG_88567,-0.157122222,0,0
OG_88568,0.005234453,0,0
OG_88569,0.027053547,0,0
OG_88570,-0.03282909,0,0
OG_88571,0.015497282,0,0
OG_88572,-0.014848739,0,0
OG_88573,0.031400115,0,0
OG_88574,-0.051850413,0,0
OG_88575,0.023665142,0,0
OG_88576,-0.057569771,0,0
OG_88577,-0.071686828,0,0
OG_88578,-0.009019311,0,0
OG_88579,-0.007309011,0,0
OG_88580,-0.059046171,0,0
OG_88581,-0.069001281,0,0
OG_88582,-0.011878255,0,0
OG_88583,-0.033026976,0,0
OG_88584,-0.032291498,0,0
OG_88585,-0.055420167,0,0
OG_88586,-0.270443957,0,0
OG_88587,-0.022283576,0,0
OG_88588,-0.076102203,0,0
OG_88590,-0.034593437,0,0
OG_88591,-0.06382121,0,0
OG_88592,-0.180636943,0,0
OG_88593,-0.035749111,0,0
OG_88594,0.016287952,0,0
OG_88595,-0.143714976,0,0
OG_88596,-0.070710455,0,0
OG_88597,-0.029317528,0,0
OG_88598,-0.053635882,0,0
OG_88599,-0.04099471,0,0
OG_886,-0.066183086,0,0
OG_8860,0.132121491,0,0
OG_88600,-0.034615072,0,0
OG_88601,-0.061901607,0,0
OG_88602,-0.051057618,0,0
OG_88603,-0.043399299,0,0
OG_88604,-0.03982919,0,0
OG_88605,-0.094759304,0,0
OG_88606,-0.057989668,0,0
OG_88607,-0.105753434,0,0
OG_88608,-0.048646015,0,0
OG_88609,-0.050206922,0,0
OG_88610,-0.095917987,0,0
OG_88611,-0.051850413,0,0
OG_88612,-0.009588175,0,0
OG_88613,-0.000113372,0,0
OG_88614,-0.098980021,0,0
OG_88615,0.007942953,0,0
OG_88616,-0.059046171,0,0
OG_88617,0.009092922,0,0
OG_88618,-0.099298016,0,0
OG_88619,-0.070669544,0,0
OG_88620,-0.018853063,0,0
OG_88621,0.006151494,0,0
OG_88622,-0.066159217,0,0
OG_88623,0.052359618,0,0
OG_88624,-0.058140045,0,0
OG_88625,-0.015238904,0,0
OG_88626,-0.124846504,0,0
OG_88627,0.000276038,0,0
OG_88628,-0.137201444,0,8.21E-11
OG_88629,-0.000764875,0,0
OG_8863,-0.130775646,0,0
OG_88630,-0.034665736,0,0
OG_88631,-0.019993537,0,0
OG_88632,-0.077274619,0,0
OG_88633,-0.003364047,0,0
OG_88634,-0.048575505,0,0
OG_88635,-0.099298016,0,0
OG_88636,0.005740363,0,0
OG_88637,-0.084798306,0,0
OG_88638,-0.039435724,0,0
OG_88639,-0.057569771,0,0
OG_88640,0.01984207,0,0
OG_88641,-0.048646015,0,0
OG_88642,0.002557654,0,0
OG_88643,-0.136441879,0,0
OG_88644,-0.117661346,0,0
OG_88645,-0.024675958,0,0
OG_88646,-0.205768895,0,0
OG_88647,-0.136125794,0,0
OG_88648,-0.134728747,0,0
OG_88649,-0.04106895,0,0
OG_8865,0.140358129,0,0
OG_88650,-0.03150629,0,0
OG_88651,-0.032236637,0,0
OG_88652,-0.053635882,0,0
OG_88653,-0.010428266,0,0
OG_88654,-0.099627148,0,0
OG_88655,0.115482435,0,0
OG_88656,-0.232656909,0,0
OG_88657,-0.073047156,0,0
OG_88658,-0.073055972,0,0
OG_88659,0.020189826,0,0
OG_8866,0.057967194,0,0
OG_88660,-0.005843489,0,0
OG_88661,-0.180101914,0,0
OG_88662,-0.027333375,0,0
OG_88663,-0.056861264,0,0
OG_88664,-0.016674935,0,0
OG_88665,0.014879118,0,0
OG_88666,-0.032236637,0,0
OG_88667,-0.062454098,0,0
OG_88668,-0.069049032,0,0
OG_88669,-0.034982493,0,0
OG_88670,-0.058292056,0,0
OG_88671,-0.024675958,0,0
OG_88672,0.127852594,0,0
OG_88673,-0.017769521,0,0
OG_88674,-0.077004467,0,0
OG_88675,-0.103428405,0,0
OG_88676,-0.018350874,0,0
OG_88677,-0.058474842,0,0
OG_88678,-0.06825201,0,0
OG_88679,0.013255661,0,0
OG_8868,0.116160716,0,0
OG_88680,-0.044196645,0,0
OG_88681,-0.00723211,0,0
OG_88682,-0.007207582,0,0
OG_88683,0.00865147,0,0
OG_88684,-0.04195184,0,0
OG_88685,-0.065822123,0,0
OG_88686,-0.054656233,0,0
OG_88687,0.063624868,0,0
OG_88688,-0.034578944,0,0
OG_88689,-0.049652001,0,0
OG_88690,0.008023327,0,0
OG_88691,-0.001364615,0,0
OG_88692,-0.410321966,0,0.000297673
OG_88693,-0.051686617,0,0
OG_88694,-0.064795756,0,0
OG_88695,-0.022039402,0,0
OG_88696,-0.177984364,0,0
OG_88697,-0.092153173,0,0
OG_88698,0.034953008,0,0
OG_88699,-0.106763788,0,0
OG_887,0.188643804,0,0
OG_88700,-0.032428047,0,0
OG_88701,0.069852371,0,0
OG_88702,-0.067563104,0,0
OG_88703,-0.025003638,0,0
OG_88704,0.003352923,0,0
OG_88705,0.035196358,0,0
OG_88706,-0.076167701,0,0
OG_88707,-0.226100982,0,0
OG_88708,0.001382277,0,0
OG_88709,-0.003364047,0,0
OG_88711,-0.09096884,0,0
OG_88712,-0.08661535,0,0
OG_88713,-0.035030718,0,0
OG_88714,-0.0918162,0,0
OG_88715,-0.106442687,0,0
OG_88716,-0.027792068,0,0
OG_88717,-0.018350874,0,0
OG_88718,-0.064739517,0,0
OG_88719,-0.013467833,0,0
OG_8872,0.097685445,0,0
OG_88720,-0.009506427,0,0
OG_88721,-0.00728586,0,0
OG_88722,-0.009326345,0,0
OG_88723,-0.032402543,0,0
OG_88724,-0.073047156,0,0
OG_88725,-0.069049032,0,0
OG_88726,-0.029742373,0,0
OG_88727,0.042531548,0,0
OG_88728,-0.035030718,0,0
OG_88729,-0.067979163,0,0
OG_88730,-0.016776747,0,0
OG_88731,-0.035797235,0,0
OG_88732,-0.024675958,0,0
OG_88733,-0.037183549,0,0
OG_88734,0.035898114,0,0
OG_88735,-0.059046171,0,0
OG_88736,0.018650013,0,0
OG_88737,-0.027333375,0,0
OG_88738,-0.034593437,0,0
OG_88739,-0.025003638,0,0
OG_8874,-0.207202745,0,0
OG_88740,0.014245815,0,0
OG_88741,-0.050461514,0,0
OG_88742,0.026619184,0,0
OG_88743,-0.239804421,0,0
OG_88744,-0.093724793,0,0
OG_88745,-0.101688962,0,0
OG_88746,-0.006751428,0,0
OG_88747,-0.018876183,0,0
OG_88748,-0.218741967,0,0
OG_88749,-0.076109906,0,0
OG_88750,-0.029742373,0,0
OG_88751,0.018962292,0,0
OG_88752,-0.029876939,0,0
OG_88753,0.096106662,0,0
OG_88754,0.049732583,0,0
OG_88755,-0.074301122,0,0
OG_88756,-0.035030718,0,0
OG_88757,0.000608985,0,0
OG_88758,-0.009506427,0,0
OG_88759,-0.025939492,0,0
OG_8876,-0.069289505,0,0
OG_88760,-0.00693671,0,0
OG_88761,-0.034593437,0,0
OG_88762,-0.001364615,0,0
OG_88763,-0.001364615,0,0
OG_88764,-0.066159217,0,0
OG_88765,0.007811143,0,0
OG_88766,-0.023573838,0,0
OG_88767,-0.023469,0,0
OG_88768,-0.048072338,0,0
OG_88769,-0.112299383,0,0
OG_88770,-0.016224975,0,0
OG_88771,-0.04195184,0,0
OG_88772,-0.109263588,0,0
OG_88773,-0.127099545,0,9.92E-11
OG_88774,-0.054862619,0,0
OG_88775,-0.060629566,0,0
OG_88776,-0.03150629,0,0
OG_88777,-0.012676377,0,0
OG_88778,-0.018895038,0,0
OG_88779,-0.087078288,0,0
OG_88780,-0.055363964,0,0
OG_88781,-0.085610604,0,0
OG_88782,-0.03128654,0,0
OG_88783,-0.061901607,0,0
OG_88784,-0.102377543,0,0
OG_88785,-0.101450286,0,0
OG_88786,-0.04916367,0,0
OG_88787,-0.072375053,0,0
OG_88788,-0.012676377,0,0
OG_88789,0.226710618,0,0
OG_88790,-0.085037895,0,0
OG_88791,-0.053635882,0,0
OG_88792,-0.047299527,0,0
OG_88793,-0.059671723,0,0
OG_88794,-0.285231397,0,0
OG_88795,-0.036795104,0,0
OG_88796,-0.157644535,0,0
OG_88797,0.090255602,0,0
OG_88798,-0.063349791,0,0
OG_88799,0.030470915,0,0
OG_888,-0.411179437,0,0
OG_8880,-0.289004055,0,0
OG_88800,-0.029742373,0,0
OG_88801,-0.042689307,0,0
OG_88802,-0.113923845,0,0
OG_88803,0.018650013,0,0
OG_88804,-0.192254211,0,0
OG_88805,-0.051415308,0,0
OG_88806,-0.268064637,0,0
OG_88807,0.014699349,0,0
OG_88808,-0.06645693,0,0
OG_88809,-0.089035752,0,0
OG_8881,0.074784233,0,0
OG_88811,-0.005843489,0,0
OG_88812,-0.06270764,0,0
OG_88813,-0.044561891,0,0
OG_88814,-0.057989668,0,0
OG_88815,-0.00633848,0,0
OG_88816,-0.025430356,0,0
OG_88817,-0.04195184,0,0
OG_88818,-0.048547572,0,0
OG_88819,0.040317452,0,0
OG_8882,0.057972101,0,0
OG_88820,0.027040093,0,0
OG_88821,0.002557654,0,0
OG_88822,-0.012090859,0,0
OG_88823,-0.040717192,0,0
OG_88824,-0.22076731,0,0
OG_88825,-0.042689307,0,0
OG_88826,0.060988859,0,0
OG_88827,-0.062914805,0,0
OG_88828,-0.064396216,0,0
OG_88829,-0.080493906,0,0
OG_88830,-0.177984364,0,0
OG_88831,-0.070499668,0,0
OG_88832,-0.057432066,0,0
OG_88833,0.026149138,0,0
OG_88834,-0.025326958,0,0
OG_88835,-0.009326345,0,0
OG_88836,0.013036531,0,0
OG_88837,-0.014139168,0,0
OG_88838,-0.000472644,0,0
OG_88839,-0.084984651,0,0
OG_8884,-0.103717746,0,0
OG_88840,-0.086934554,0,0
OG_88841,-0.03982919,0,0
OG_88842,-0.08999437,0,0
OG_88843,-0.129489044,0,3.57E-11
OG_88844,-0.001364615,0,0
OG_88846,-0.060629566,0,0
OG_88847,-0.082821876,0,0
OG_88848,-0.07258979,0,0
OG_88849,-0.023414946,0,0
OG_8885,-0.032514112,0,0
OG_88850,-0.08284519,0,0
OG_88851,-0.006426894,0,0
OG_88852,-0.092670946,0,0
OG_88853,-0.212095078,0,0
OG_88854,-0.120456468,0,0
OG_88855,-0.019993537,0,0
OG_88856,-0.019993537,0,0
OG_88857,-0.139936756,0,1.83E-10
OG_88858,-0.044688047,0,0
OG_88859,-0.009810032,0,0
OG_8886,0.091080208,0,0
OG_88860,-0.047299527,0,0
OG_88861,-0.063349791,0,0
OG_88862,-0.099487076,0,0
OG_88863,-0.054184201,0,0
OG_88864,-0.082037715,0,0
OG_88865,-0.021384987,0,0
OG_88866,-0.030098648,0,0
OG_88867,0.039727863,0,0
OG_88869,0.037960642,0,0
OG_88870,-0.071009696,0,0
OG_88871,-0.025003638,0,0
OG_88872,-0.075036698,0,0
OG_88873,-0.027333375,0,0
OG_88874,-0.111162705,0,0
OG_88875,-0.024675958,0,0
OG_88877,-0.007207582,0,0
OG_88879,0.019268807,0,0
OG_88880,-0.014848739,0,0
OG_88881,-0.025003638,0,0
OG_88882,-0.027224366,0,0
OG_88883,-0.071686828,0,0
OG_88884,-0.007446217,0,0
OG_88885,-0.036994019,0,0
OG_88886,-0.081075001,0,0
OG_88887,-0.037183549,0,0
OG_88888,-0.039435724,0,0
OG_88889,-0.070994909,0,0
OG_8889,0.048748173,0,0
OG_88890,0.017243096,0,0
OG_88891,0.008891429,0,0
OG_88892,-0.063499924,0,0
OG_88893,0.138369224,0,0
OG_88894,-0.016992514,0,0
OG_88895,-0.041611443,0,0
OG_88896,0.021752649,0,0
OG_88897,0.02530821,0,0
OG_88898,-0.03026454,0,0
OG_88899,-0.004918042,0,0
OG_88900,-0.01816975,0,0
OG_88901,-0.08999437,0,0
OG_88902,-0.013467833,0,0
OG_88903,-0.035032062,0,0
OG_88904,-0.095131051,0,0
OG_88905,-0.026695469,0,0
OG_88906,-0.069589483,0,0
OG_88907,-0.019603542,0,0
OG_88908,-0.013815813,0,0
OG_88909,-0.052912894,0,0
OG_8891,0.189797517,0,0
OG_88910,-0.054656233,0,0
OG_88911,-0.110706958,0,0
OG_88912,-0.08999437,0,0
OG_88913,-0.007458224,0,0
OG_88914,-0.025326958,0,0
OG_88915,-0.115589032,0,0
OG_88916,-0.010091106,0,0
OG_88917,-0.065137091,0,0
OG_88918,-0.032270345,0,0
OG_88919,-0.042689307,0,0
OG_88920,-0.202152299,0,0
OG_88921,-0.007851544,0,0
OG_88922,-0.066381261,0,0
OG_88923,-0.07846351,0,0
OG_88924,-0.013245221,0,0
OG_88925,0.028762518,0,0
OG_88926,0.024341139,0,0
OG_88927,-0.194384379,0,0
OG_88928,0.00044567,0,0
OG_88929,-0.069001281,0,0
OG_88930,-0.058817427,0,0
OG_88931,-0.127723556,0,0
OG_88932,-0.029742373,0,0
OG_88933,-0.022283576,0,0
OG_88934,0.001862823,0,0
OG_88935,-0.117625273,0,0
OG_88936,-0.00814316,0,0
OG_88938,-0.069001281,0,0
OG_88939,-0.033465605,0,0
OG_8894,0.205370312,0,0
OG_88940,-0.013467833,0,0
OG_88941,-0.041353858,0,0
OG_88942,-0.034665736,0,0
OG_88943,-0.0024276,0,0
OG_88944,-0.020519826,0,0
OG_88945,-0.073199651,0,0
OG_88946,-0.074200556,0,0
OG_88947,0.152528866,0,0
OG_88948,-0.037183549,0,0
OG_88949,-0.098669787,0,0
OG_88950,-0.050206922,0,0
OG_88951,-0.022283576,0,0
OG_88952,-0.095625989,0,0
OG_88953,0.186326079,0,0
OG_88954,-0.025939492,0,0
OG_88955,-0.084150841,0,0
OG_88956,0.020852025,0,0
OG_88957,-0.114621994,0,0
OG_88958,-0.0723873,0,0
OG_88959,-0.042689307,0,0
OG_88960,-0.031436457,0,0
OG_88961,-0.120176517,0,0
OG_88962,-0.168787796,0,0
OG_88963,-0.129237034,0,0
OG_88964,-0.036999677,0,0
OG_88965,-0.056861264,0,0
OG_88966,-0.008708585,0,0
OG_88967,-0.074443527,0,0
OG_88968,-0.04195184,0,0
OG_88969,-0.050493673,0,0
OG_8897,0.069931512,0,0
OG_88970,-0.018853063,0,0
OG_88971,-0.020519826,0,0
OG_88972,-0.042570115,0,0
OG_88973,-0.039052757,0,0
OG_88974,-0.002693526,0,0
OG_88975,-0.036994019,0,0
OG_88976,-0.050199032,0,0
OG_88977,-0.155027002,0,0
OG_88978,0.008882243,0,0
OG_88979,-0.063349791,0,0
OG_88980,-0.072353284,0,0
OG_88981,0.065845623,0,0
OG_88982,-0.08999437,0,0
OG_88983,-0.063349791,0,0
OG_88984,-0.041224053,0,0
OG_88985,-0.048547572,0,0
OG_88987,-0.017743287,0,0
OG_88988,-0.029742373,0,0
OG_88989,-0.023125632,0,0
OG_8899,0.082832763,0,0
OG_88990,-0.069049032,0,0
OG_88991,0.00218784,0,0
OG_88992,-0.122277149,0,0
OG_88993,-0.176368831,0,0
OG_88994,-0.13002251,0,0
OG_88995,-0.057996984,0,0
OG_88996,-0.034593437,0,0
OG_88997,-0.059671723,0,0
OG_88998,-0.067563104,0,0
OG_88999,0.012191816,0,0
OG_89,0.007908416,0,0
OG_890,-0.248452329,0,0
OG_8900,0.022951941,0,0
OG_89000,-0.093724793,0,0
OG_89001,-0.043399299,0,0
OG_89002,-0.066159217,0,0
OG_89003,-0.055251518,0,0
OG_89004,0.020970737,0,0
OG_89005,0.016661749,0,0
OG_89006,-0.039221304,0,0
OG_89007,0.151508664,0,0
OG_89008,-0.016224975,0,0
OG_89009,-0.035706174,0,0
OG_89010,0.001862823,0,0
OG_89011,-0.034665736,0,0
OG_89012,-0.059046171,0,0
OG_89013,-0.040782721,0,0
OG_89014,-0.016224975,0,0
OG_89015,-0.03982919,0,0
OG_89016,-0.029742373,0,0
OG_89017,0.031447461,0,0
OG_89018,-0.146633746,0,0
OG_89019,-0.123477454,0,5.62E-11
OG_89020,-0.019993537,0,0
OG_89021,0.003511527,0,0
OG_89022,-0.037051566,0,0
OG_89023,-0.032348728,0,0
OG_89024,-0.047194693,0,0
OG_89025,-0.048061157,0,0
OG_89026,-0.05581611,0,0
OG_89027,-0.039221304,0,0
OG_89028,-0.065370396,0,0
OG_89029,-0.071910623,0,0
OG_89030,-0.066616471,0,0
OG_89031,-0.029742373,0,0
OG_89032,-0.09183959,0,0
OG_89033,-0.025430356,0,0
OG_89034,0.025470825,0,0
OG_89035,-0.062235465,0,0
OG_89036,-0.080879726,0,0
OG_89037,0.001817771,0,0
OG_89038,-0.029317528,0,0
OG_89039,-0.362936056,0,0
OG_89040,-0.04916367,0,0
OG_89041,-0.019164573,0,0
OG_89042,0.021918676,0,0
OG_89043,-0.083741965,0,0
OG_89044,-0.029742373,0,0
OG_89045,-0.085194148,0,0
OG_89046,-0.295309976,0,0
OG_89047,0.012828849,0,0
OG_89048,-0.063349791,0,0
OG_89049,-0.072825305,0,0
OG_8905,-0.181985766,0,0
OG_89050,0.032286825,0,0
OG_89051,-0.031633966,0,0
OG_89052,-0.062907893,0,0
OG_89053,-0.044516715,0,0
OG_89054,-0.03875161,0,0
OG_89055,-0.028622218,0,0
OG_89057,0.102895904,0,0
OG_89058,-0.058862328,0,0
OG_8906,0.096907093,0,0
OG_89060,0.025785534,0,0
OG_89061,-0.034665736,0,0
OG_89062,-0.099008627,0,0
OG_89063,-0.0446281,0,0
OG_89064,-0.049015667,0,0
OG_89065,-0.075246504,0,0
OG_89066,-0.045708049,0,0
OG_89067,-0.015238904,0,0
OG_89068,-0.06382121,0,0
OG_89069,-0.048061157,0,0
OG_8907,0.061588623,0,0
OG_89070,0.044744184,0,0
OG_89071,-0.019993537,0,0
OG_89072,-0.254321324,0,0
OG_89073,-0.116901946,0,0
OG_89074,-0.006751428,0,0
OG_89075,-0.012676377,0,0
OG_89076,-0.11422227,0,0
OG_89077,0.050832916,0,0
OG_89078,0.022479792,0,0
OG_89079,0.011409039,0,0
OG_89080,0.000622123,0,0
OG_89081,-0.05231015,0,0
OG_89082,-0.035030718,0,0
OG_89083,-0.043033096,0,0
OG_89084,-0.003657475,0,0
OG_89085,0.012845884,0,0
OG_89086,-0.041353812,0,0
OG_89087,0.00234987,0,0
OG_89088,-0.091503264,0,0
OG_89089,-0.117625273,0,0
OG_8909,-0.08972808,0,0
OG_89090,-0.106442687,0,0
OG_89091,-0.029876939,0,0
OG_89092,-0.075342985,0,0
OG_89093,-0.012676377,0,0
OG_89094,-0.029060131,0,0
OG_89095,-0.017769521,0,0
OG_89096,0.076188299,0,0
OG_89097,-0.020455803,0,0
OG_89098,-0.021733624,0,0
OG_89099,-0.059046171,0,0
OG_891,-0.118277838,0,0
OG_8910,0.031211568,0,0
OG_89100,-0.070341385,0,0
OG_89101,0.028812866,0,0
OG_89102,-0.001364615,0,0
OG_89103,-0.104696767,0,0
OG_89104,-1.22E-05,0,0
OG_89105,-0.044417666,0,0
OG_89106,0.029875208,0,0
OG_89107,-0.057581305,0,0
OG_89109,-0.018874465,0,0
OG_8911,-0.160293125,0,0
OG_89114,0.029699354,0,0
OG_89115,0.047624647,0,0
OG_89116,0.019669462,0,0
OG_89117,-0.034602782,0,0
OG_89118,0.113267789,0,0
OG_89119,0.011913374,0,0
OG_89120,0.028759839,0,0
OG_89121,0.216867551,0,0
OG_89122,-0.087319584,0,0
OG_89124,0.241415457,0,0
OG_89125,-0.013667372,0,0
OG_89126,0.011450499,0,0
OG_89127,-0.064381808,0,0
OG_89128,-0.021524545,0,0
OG_8913,0.056745405,0,0
OG_89130,-0.061504378,0,0
OG_89131,0.051763592,0,0
OG_89132,0.04957879,0,0
OG_89133,-0.013208629,0,0
OG_89134,-0.166834078,0,0
OG_89135,-0.148802032,0,0
OG_89136,-0.126508011,0,1.02E-10
OG_89138,-0.05054283,0,0
OG_89140,-0.051057618,0,0
OG_89141,0.135096395,0,0
OG_89142,0.187509265,0,0
OG_89144,-0.013815813,0,0
OG_89146,0.072529979,0,0
OG_89147,-0.00693671,0,0
OG_89148,0.321365824,0,0
OG_89149,0.016287952,0,0
OG_89151,0.075817152,0,0
OG_89152,-0.078330771,0,0
OG_89153,-0.016677278,0,0
OG_89154,0.078807144,0,0
OG_89155,0.09921413,0,0
OG_89156,-0.043700963,0,0
OG_89157,-0.084150841,0,0
OG_89158,-0.077004467,0,0
OG_89159,-0.046572607,0,0
OG_8916,-0.101051883,0,0
OG_89160,-0.058817427,0,0
OG_89161,-0.149335183,0,0
OG_89162,-0.197918765,0,0
OG_89163,-0.06050554,0,0
OG_89164,-0.020519826,0,0
OG_89165,0.075499756,0,0
OG_89166,-0.16249422,0,0
OG_89167,0.130325553,1.48E-11,0
OG_89168,0.004194434,0,0
OG_89169,-0.057569771,0,0
OG_8917,0.220971629,0,0
OG_89170,0.027917376,0,0
OG_89171,-0.084664363,0,0
OG_89172,0.10511628,0,0
OG_89173,-0.071761061,0,0
OG_89174,-0.027570614,0,0
OG_89175,0.198545326,0,0
OG_89176,-0.063032226,0,0
OG_89177,-0.032291498,0,0
OG_89178,-0.090030123,0,0
OG_89179,-0.006312785,0,0
OG_89180,-0.013467833,0,0
OG_89181,0.003143913,0,0
OG_89183,-0.06050554,0,0
OG_89184,-0.057569771,0,0
OG_89185,-0.065208562,0,0
OG_89186,-0.093386975,0,0
OG_89187,0.009540061,0,0
OG_89188,-0.250718783,0,0
OG_89189,-0.002141163,0,0
OG_89190,-0.073255275,0,0
OG_89192,-0.075303665,0,0
OG_89193,-0.067612254,0,0
OG_89194,0.021153351,0,0
OG_89195,-0.032236637,0,0
OG_89196,0.047057217,0,0
OG_89197,-0.017103419,0,0
OG_89198,-0.067331591,0,0
OG_89199,-0.007458224,0,0
OG_892,-0.085928945,0,0
OG_8920,-0.096008574,0,0
OG_89200,-0.137258588,0,0
OG_89201,-0.179831096,0,0
OG_89202,0.005740363,0,0
OG_89203,-0.048547572,0,0
OG_89204,-0.051850413,0,0
OG_89205,-0.039612225,0,0
OG_89206,-0.02757592,0,0
OG_89207,-0.040717192,0,0
OG_89208,-0.071268071,0,0
OG_89209,0.037927867,0,0
OG_8921,0.029972509,0,0
OG_89210,-0.094355395,0,0
OG_89211,-0.143287187,0,1.53E-10
OG_89212,0.13408127,7.44E-11,0
OG_89213,0.017243096,0,0
OG_89214,0.021752649,0,0
OG_89215,-0.00693671,0,0
OG_89216,-0.029317528,0,0
OG_89217,-0.093343573,0,0
OG_89218,-0.072810887,0,0
OG_89219,0.04661477,0,0
OG_8922,0.262484372,0,0
OG_89220,-0.003364047,0,0
OG_89221,-0.20732575,0,0
OG_89222,-0.02096857,0,0
OG_89223,0.050122357,0,0
OG_89224,0.059791701,0,0
OG_89225,0.02879834,0,0
OG_89226,-0.07893494,0,0
OG_89227,-0.011878255,0,0
OG_89228,-0.057569771,0,0
OG_89229,-0.081463708,0,0
OG_8923,0.20689776,0,0
OG_89230,-0.029742373,0,0
OG_89231,-0.001448595,0,0
OG_89232,-0.0550529,0,0
OG_89233,-0.072810887,0,0
OG_89234,-0.051850413,0,0
OG_89235,-0.037183549,0,0
OG_89236,-0.027289953,0,0
OG_89237,-0.019550107,0,0
OG_89238,0.033278152,0,0
OG_8924,-0.098935018,0,0
OG_89240,-0.114997433,0,0
OG_89242,-0.029317528,0,0
OG_89243,-0.042689307,0,0
OG_89244,-0.034593437,0,0
OG_89245,-0.04195184,0,0
OG_89246,-0.010091106,0,0
OG_89247,-0.011878255,0,0
OG_89248,0.011441292,0,0
OG_89249,-0.034567205,0,0
OG_89250,0.030590697,0,0
OG_89251,0.015257566,0,0
OG_89252,-0.169332535,0,0
OG_89254,-0.029742373,0,0
OG_89255,0.023364627,0,0
OG_89256,-0.086528088,0,0
OG_89257,0.016397494,0,0
OG_89258,-0.03124254,0,0
OG_89259,0.107488704,0,0
OG_89260,-0.018853063,0,0
OG_89261,0.046856254,0,0
OG_89263,-0.079710482,0,0
OG_89265,-0.058140045,0,0
OG_89266,-0.081273463,0,0
OG_89267,-0.029876939,0,0
OG_89268,-0.200775445,0,0
OG_89269,-0.137197431,0,0
OG_89270,-0.089035752,0,0
OG_89271,-0.039435724,0,0
OG_89272,-0.029260159,0,0
OG_89273,-0.056578969,0,0
OG_89274,-0.037534685,0,0
OG_89275,-0.0443915,0,0
OG_89276,0.016287952,0,0
OG_89277,-0.114621994,0,0
OG_89278,0.053369853,0,0
OG_89279,-0.105753434,0,0
OG_89280,-0.047299527,0,0
OG_89281,0.139613854,0,0
OG_89282,-0.069688075,0,0
OG_89283,0.013255661,0,0
OG_89284,-0.019993537,0,0
OG_89285,-0.013091016,0,0
